id,ACTION
31956,0.5680000000000001
31957,0.9135000000000001
31958,0.4835000000000001
31959,1
31960,1
31961,0.5825
31962,0.8535
31963,1
31964,0.9854999999999999
31965,1
31966,0.6335000000000001
31967,1
31968,1
31969,0.812
31970,0.9854999999999999
31971,0.556
31972,1
31973,0.37350000000000005
31974,0.43650000000000005
31975,0.1405
31976,0.6875
31977,0.8540000000000001
31978,1
31979,1
31980,1
31981,0.8150000000000001
31982,0.5579999999999999
31983,1
31984,0.9584999999999999
31985,0.8390000000000001
31986,0.8929999999999999
31987,0.40900000000000003
31988,0.7735000000000001
31989,1
31990,1
31991,1
31992,1
31993,0.4175
31994,0.8929999999999999
31995,0.5680000000000001
31996,0.767
31997,0.3735
31998,0.944
31999,1
32000,0.9854999999999999
32001,1
32002,0.8955000000000001
32003,0.648
32004,1
32005,0.9854999999999999
32006,1
32007,1
32008,0.7675000000000001
32009,1
32010,0.432
32011,1
32012,0.8390000000000001
32013,1
32014,1
32015,0.8685
32016,1
32017,0.7675000000000001
32018,0.16400000000000003
32019,0.8805000000000001
32020,0.6895
32021,0.0415
32022,0.944
32023,0.713
32024,1
32025,0.444
32026,0.8989999999999999
32027,0.9584999999999999
32028,1
32029,1
32030,0.8155000000000001
32031,0.8785
32032,1
32033,1
32034,0.49800000000000005
32035,0.8805000000000001
32036,1
32037,0.8595
32038,0.19349999999999998
32039,0.642
32040,1
32041,1
32042,0.8805000000000001
32043,0.654
32044,0.5635
32045,0
32046,0.29000000000000004
32047,0
32048,1
32049,0.9345000000000001
32050,1
32051,1
32052,1
32053,1
32054,0.8595
32055,0.9584999999999999
32056,0.8595
32057,0.9854999999999999
32058,1
32059,1
32060,0.9584999999999999
32061,0.9584999999999999
32062,0.9135000000000001
32063,1
32064,1
32065,0
32066,1
32067,1
32068,1
32069,0.3125
32070,1
32071,0.9584999999999999
32072,0.8244999999999999
32073,0.9135000000000001
32074,0.9854999999999999
32075,1
32076,1
32077,0.5345000000000001
32078,0.713
32079,0.49250000000000005
32080,0.8300000000000001
32081,0.541
32082,1
32083,0.9345000000000001
32084,0.749
32085,1
32086,0.642
32087,0.8595
32088,1
32089,1
32090,0.35750000000000004
32091,0.272
32092,0.9135000000000001
32093,1
32094,0.8535
32095,1
32096,1
32097,1
32098,0.42150000000000004
32099,1
32100,1
32101,1
32102,1
32103,0
32104,0.5825
32105,0.6415
32106,0.809
32107,1
32108,1
32109,0.9345000000000001
32110,0.7529999999999999
32111,0.337
32112,0.9584999999999999
32113,1
32114,0.6725
32115,1
32116,1
32117,0.3915
32118,0.8595
32119,0.785
32120,0.809
32121,1
32122,0.45100000000000007
32123,0.8505
32124,0.7140000000000001
32125,1
32126,0
32127,0.764
32128,1
32129,0.8805000000000001
32130,1
32131,0.9345000000000001
32132,1
32133,1
32134,0.49550000000000005
32135,0.334
32136,0.9345000000000001
32137,1
32138,1
32139,1
32140,0.15200000000000002
32141,0.8955000000000001
32142,0.7345
32143,1
32144,0.8810000000000001
32145,0.7529999999999999
32146,0.7290000000000001
32147,0.8540000000000001
32148,0.8505
32149,1
32150,1
32151,0.5815
32152,0.6385
32153,1
32154,0.8535
32155,1
32156,0.468
32157,0
32158,1
32159,0.8244999999999999
32160,1
32161,1
32162,1
32163,1
32164,1
32165,0.8595
32166,0.8535
32167,0.729
32168,0.794
32169,0.6475
32170,0.6445
32171,0.5255
32172,1
32173,0.8505
32174,1
32175,1
32176,1
32177,1
32178,0.7525000000000001
32179,0.6605
32180,1
32181,0.9854999999999999
32182,1
32183,0.7945000000000001
32184,1
32185,1
32186,0.8005000000000001
32187,0.731
32188,1
32189,0.9854999999999999
32190,0.704
32191,1
32192,0.7974999999999999
32193,0.8955000000000001
32194,0.579
32195,0.9584999999999999
32196,1
32197,1
32198,0.41750000000000004
32199,1
32200,1
32201,0.8955000000000001
32202,0.7675000000000001
32203,1
32204,1
32205,1
32206,0.8064999999999999
32207,1
32208,0.22950000000000004
32209,1
32210,0.8720000000000001
32211,0.6865
32212,0.9854999999999999
32213,0.9854999999999999
32214,1
32215,0.672
32216,0.1045
32217,1
32218,0.406
32219,0.9345000000000001
32220,1
32221,0.9854999999999999
32222,0.7105
32223,0.47750000000000004
32224,0.615
32225,0.9854999999999999
32226,1
32227,1
32228,1
32229,0.8535
32230,0.281
32231,1
32232,0.74
32233,0.803
32234,0.9135000000000001
32235,1
32236,0.773
32237,1
32238,1
32239,1
32240,1
32241,1
32242,0.746
32243,0.7615000000000001
32244,0.8955000000000001
32245,0.944
32246,0.8270000000000001
32247,1
32248,0.541
32249,0.7974999999999999
32250,0.9854999999999999
32251,0.28650000000000003
32252,1
32253,1
32254,1
32255,0.728
32256,0.8535
32257,0.281
32258,0.731
32259,0.21500000000000002
32260,1
32261,1
32262,0.615
32263,1
32264,0.5579999999999999
32265,1
32266,1
32267,1
32268,1
32269,1
32270,1
32271,0.462
32272,1
32273,1
32274,0
32275,1
32276,1
32277,0.8155000000000001
32278,0.35750000000000004
32279,0.8810000000000001
32280,1
32281,0.43650000000000005
32282,1
32283,1
32284,1
32285,0.8595
32286,1
32287,1
32288,0.734
32289,0.31300000000000006
32290,0.8450000000000001
32291,1
32292,0.5555
32293,0.8955000000000001
32294,0.731
32295,0.8810000000000001
32296,1
32297,1
32298,1
32299,1
32300,1
32301,0.9854999999999999
32302,0.6385
32303,0.5904999999999999
32304,0.9854999999999999
32305,1
32306,0.8805000000000001
32307,1
32308,1
32309,0.6605
32310,1
32311,1
32312,0.719
32313,0.8929999999999999
32314,1
32315,0.28700000000000003
32316,1
32317,1
32318,0.6024999999999999
32319,0.8685
32320,1
32321,1
32322,0.594
32323,1
32324,1
32325,0.9584999999999999
32326,0.9854999999999999
32327,1
32328,1
32329,0.9345000000000001
32330,0.728
32331,0.7919999999999999
32332,1
32333,1
32334,0.773
32335,0.6895
32336,1
32337,0.7165
32338,1
32339,1
32340,0.728
32341,1
32342,1
32343,0.6895
32344,0.9135000000000001
32345,1
32346,1
32347,1
32348,0.8574999999999999
32349,0
32350,0.5815
32351,0.8955000000000001
32352,1
32353,0.7020000000000001
32354,0.9345000000000001
32355,1
32356,1
32357,0.63
32358,0.7735000000000001
32359,1
32360,0.654
32361,0.14950000000000002
32362,1
32363,0.8535
32364,0
32365,1
32366,1
32367,0.43600000000000005
32368,0.9345000000000001
32369,0.8480000000000001
32370,0.8955000000000001
32371,0.803
32372,0.8540000000000001
32373,1
32374,0.731
32375,0.6175
32376,0.20249999999999999
32377,1
32378,1
32379,0.7974999999999999
32380,0.8955000000000001
32381,0.5375
32382,0.6355
32383,0.627
32384,0
32385,1
32386,0.7435
32387,0.8595
32388,0.71
32389,0.8685
32390,0.8270000000000001
32391,0.8685
32392,0.7435
32393,0.8505
32394,1
32395,1
32396,0.704
32397,1
32398,1
32399,0.376
32400,1
32401,0.9854999999999999
32402,1
32403,1
32404,0.9854999999999999
32405,0.08650000000000001
32406,0.8505
32407,0.8124999999999999
32408,1
32409,0.9345000000000001
32410,1
32411,0.944
32412,0.1405
32413,1
32414,0.8390000000000001
32415,0.2655
32416,0.9135000000000001
32417,0.726
32418,0.9345000000000001
32419,0.713
32420,1
32421,1
32422,1
32423,0.9135000000000001
32424,0.9135000000000001
32425,0
32426,0.9854999999999999
32427,0.8390000000000001
32428,0.7615000000000001
32429,1
32430,1
32431,1
32432,1
32433,1
32434,1
32435,0.9854999999999999
32436,0.782
32437,0.8394999999999999
32438,1
32439,0.776
32440,1
32441,1
32442,0.8805000000000001
32443,0.9584999999999999
32444,0.8155000000000001
32445,1
32446,0.43900000000000006
32447,0.8480000000000001
32448,0.7919999999999999
32449,0.9584999999999999
32450,1
32451,0.8535
32452,0.7585000000000001
32453,1
32454,1
32455,0.9584999999999999
32456,0.055999999999999994
32457,1
32458,1
32459,1
32460,1
32461,1
32462,0.9199999999999999
32463,0.406
32464,0.8505
32465,0.6895
32466,0.9135000000000001
32467,0.453
32468,1
32469,1
32470,1
32471,1
32472,1
32473,0.43300000000000005
32474,0.8720000000000001
32475,1
32476,1
32477,1
32478,0.713
32479,1
32480,0.8535
32481,1
32482,0.6084999999999999
32483,0.8595
32484,1
32485,0.9135000000000001
32486,1
32487,0.9584999999999999
32488,1
32489,0.1045
32490,0.8805000000000001
32491,0.49500000000000005
32492,0.21200000000000002
32493,0.453
32494,0.5670000000000001
32495,0.8929999999999999
32496,0.014499999999999999
32497,0.8989999999999999
32498,0.749
32499,0.7919999999999999
32500,0.8785
32501,0.31300000000000006
32502,0.3395
32503,1
32504,0.5165000000000001
32505,0.262
32506,0.304
32507,0.5615
32508,0.7345
32509,1
32510,1
32511,1
32512,0.8270000000000001
32513,0.9345000000000001
32514,1
32515,1
32516,1
32517,0.9345000000000001
32518,0
32519,1
32520,0.8685
32521,0.29600000000000004
32522,1
32523,1
32524,0.6625
32525,0.9584999999999999
32526,1
32527,0.6985
32528,1
32529,1
32530,1
32531,0.8535
32532,0.603
32533,1
32534,1
32535,0.663
32536,0.603
32537,1
32538,1
32539,0.6535
32540,1
32541,0.8929999999999999
32542,1
32543,1
32544,1
32545,1
32546,1
32547,1
32548,0.253
32549,1
32550,0.6535
32551,0.5429999999999999
32552,0.21500000000000002
32553,0.666
32554,0.3375
32555,0.14650000000000002
32556,0.8685
32557,0.8955000000000001
32558,0.1665
32559,0.5670000000000001
32560,1
32561,1
32562,0.9854999999999999
32563,1
32564,0.47750000000000004
32565,0.0415
32566,1
32567,0.8180000000000001
32568,1
32569,1
32570,0.8270000000000001
32571,0.9345000000000001
32572,0.397
32573,0.8390000000000001
32574,0.672
32575,1
32576,0.40900000000000003
32577,1
32578,1
32579,0.9584999999999999
32580,1
32581,1
32582,0.14650000000000002
32583,1
32584,0.4625000000000001
32585,1
32586,0.8595
32587,1
32588,1
32589,1
32590,1
32591,0.5680000000000001
32592,1
32593,0.6985
32594,1
32595,1
32596,0.29600000000000004
32597,0.8929999999999999
32598,0.9345000000000001
32599,0.8505
32600,0.704
32601,0.5579999999999999
32602,1
32603,1
32604,0.8595
32605,1
32606,1
32607,1
32608,0.505
32609,1
32610,0.8685
32611,0.8955000000000001
32612,0.785
32613,1
32614,0.9854999999999999
32615,0
32616,0.45100000000000007
32617,0.4355
32618,0.8955000000000001
32619,1
32620,0.6895
32621,0.8150000000000001
32622,1
32623,0
32624,1
32625,0.8064999999999999
32626,1
32627,1
32628,0.9854999999999999
32629,0.9854999999999999
32630,1
32631,0.5525
32632,1
32633,1
32634,1
32635,0.8595
32636,0.30150000000000005
32637,0.6084999999999999
32638,1
32639,0.9345000000000001
32640,1
32641,0.6535
32642,0.44200000000000006
32643,0.3815
32644,1
32645,1
32646,1
32647,1
32648,1
32649,1
32650,1
32651,0.34850000000000003
32652,0.8540000000000001
32653,1
32654,0.8720000000000001
32655,0.208
32656,0.7290000000000001
32657,1
32658,0.43900000000000006
32659,0.9854999999999999
32660,0.43300000000000005
32661,0.42150000000000004
32662,1
32663,1
32664,0.9854999999999999
32665,0.9854999999999999
32666,0.8535
32667,1
32668,0.8685
32669,1
32670,0.4780000000000001
32671,0.7739999999999999
32672,0.268
32673,0.776
32674,0.42750000000000005
32675,0.8505
32676,1
32677,0.6955
32678,0.2055
32679,0.7739999999999999
32680,0.9584999999999999
32681,1
32682,1
32683,0.8574999999999999
32684,0.6535
32685,0.245
32686,0.8955000000000001
32687,0.6605
32688,0.755
32689,1
32690,0.5784999999999999
32691,0.5975
32692,1
32693,1
32694,0.9854999999999999
32695,1
32696,0.8540000000000001
32697,0.8334999999999999
32698,1
32699,1
32700,0.6685
32701,0.29600000000000004
32702,0.5345
32703,1
32704,0.5825
32705,0.42400000000000004
32706,0.337
32707,0.34650000000000003
32708,0.38800000000000007
32709,1
32710,1
32711,1
32712,0.9854999999999999
32713,0.5635
32714,0.29600000000000004
32715,1
32716,0.704
32717,1
32718,0.9584999999999999
32719,1
32720,0.15500000000000003
32721,1
32722,1
32723,1
32724,0.7885000000000001
32725,0.537
32726,1
32727,1
32728,0.48000000000000004
32729,1
32730,0.8270000000000001
32731,1
32732,1
32733,0.35200000000000004
32734,0.603
32735,0
32736,1
32737,0.5615
32738,1
32739,1
32740,1
32741,0.9854999999999999
32742,1
32743,0.432
32744,0.8595
32745,0.785
32746,0.648
32747,0.944
32748,0.734
32749,1
32750,1
32751,1
32752,0.42150000000000004
32753,1
32754,0.16400000000000003
32755,0.24750000000000003
32756,0.57
32757,0.5680000000000001
32758,0.28350000000000003
32759,1
32760,1
32761,0.14950000000000002
32762,1
32763,1
32764,0.7919999999999999
32765,0.8685
32766,0.726
32767,0.8535
32768,1
32769,1
32770,0.8720000000000001
32771,0.9854999999999999
32772,0.71
32773,1
32774,0.731
32775,1
32776,0.9854999999999999
32777,1
32778,1
32779,0.9135000000000001
32780,0.9135000000000001
32781,0.7380000000000001
32782,0.48400000000000004
32783,0.746
32784,1
32785,0.34650000000000003
32786,1
32787,0.8805000000000001
32788,0.8720000000000001
32789,0.9584999999999999
32790,1
32791,1
32792,1
32793,1
32794,0.3430000000000001
32795,0.29000000000000004
32796,1
32797,1
32798,0.42950000000000005
32799,1
32800,1
32801,0.7435
32802,0.7345
32803,1
32804,0.5075
32805,0.6215
32806,1
32807,1
32808,0.9584999999999999
32809,0.809
32810,1
32811,0.358
32812,1
32813,0.8955000000000001
32814,1
32815,1
32816,0.8805000000000001
32817,0.5680000000000001
32818,0.9345000000000001
32819,1
32820,0
32821,1
32822,1
32823,1
32824,0.6095
32825,0.8955000000000001
32826,0.9854999999999999
32827,0.9854999999999999
32828,1
32829,0.8989999999999999
32830,1
32831,0.8535
32832,0.16100000000000003
32833,0.224
32834,0.9199999999999999
32835,0.8334999999999999
32836,1
32837,1
32838,1
32839,0.1045
32840,0.7919999999999999
32841,0.734
32842,0.5525
32843,0.7470000000000001
32844,1
32845,0.0415
32846,0.7945000000000001
32847,1
32848,0.9854999999999999
32849,1
32850,0.8805000000000001
32851,1
32852,0.6215
32853,0.20249999999999999
32854,0.1405
32855,1
32856,0.8785
32857,0.734
32858,1
32859,1
32860,0.22950000000000004
32861,1
32862,1
32863,0.8300000000000001
32864,1
32865,1
32866,0.9584999999999999
32867,1
32868,0.8989999999999999
32869,0.794
32870,1
32871,1
32872,0.794
32873,1
32874,1
32875,0
32876,1
32877,0.9854999999999999
32878,0.513
32879,0.8450000000000001
32880,0.22950000000000004
32881,0.6875
32882,0.8685
32883,1
32884,0.6265
32885,0.17300000000000001
32886,1
32887,0.9854999999999999
32888,0.9135000000000001
32889,0.6565
32890,1
32891,0.9854999999999999
32892,1
32893,0.794
32894,1
32895,0.767
32896,1
32897,1
32898,0.8505
32899,0.15500000000000003
32900,1
32901,1
32902,1
32903,1
32904,0
32905,0.5850000000000001
32906,0.49850000000000005
32907,1
32908,0.9199999999999999
32909,0.9854999999999999
32910,0.732
32911,1
32912,1
32913,0.749
32914,0.8595
32915,1
32916,0.7974999999999999
32917,1
32918,0.8535
32919,0.7075
32920,0.7945000000000001
32921,1
32922,1
32923,0.9135000000000001
32924,0.3970000000000001
32925,1
32926,0.7589999999999999
32927,1
32928,1
32929,1
32930,1
32931,0.8505
32932,0.9135000000000001
32933,0.3375
32934,0.48000000000000004
32935,1
32936,0.8955000000000001
32937,1
32938,0.8334999999999999
32939,1
32940,1
32941,0.8929999999999999
32942,1
32943,0.8394999999999999
32944,0.29600000000000004
32945,0
32946,0.8270000000000001
32947,1
32948,0.944
32949,0.71
32950,1
32951,0.5705
32952,1
32953,1
32954,0
32955,0.8535
32956,0.5670000000000001
32957,1
32958,1
32959,0.8595
32960,0.6875
32961,0.20600000000000002
32962,1
32963,1
32964,1
32965,0.8595
32966,1
32967,1
32968,0.8929999999999999
32969,1
32970,0.6035
32971,0.9584999999999999
32972,0.8390000000000001
32973,0.9584999999999999
32974,0.8155000000000001
32975,0.8805000000000001
32976,0.457
32977,1
32978,1
32979,0.9345000000000001
32980,0.9345000000000001
32981,0.624
32982,0.9854999999999999
32983,0.8685
32984,0.9584999999999999
32985,1
32986,1
32987,0.9135000000000001
32988,1
32989,0.785
32990,0.278
32991,1
32992,0.9854999999999999
32993,0.14650000000000002
32994,0.8785
32995,1
32996,1
32997,0.8929999999999999
32998,0.3905
32999,0.2895
33000,1
33001,1
33002,1
33003,1
33004,1
33005,0.14950000000000002
33006,1
33007,1
33008,1
33009,0.9345000000000001
33010,0.9345000000000001
33011,1
33012,0.7919999999999999
33013,0.6925
33014,1
33015,1
33016,0.5855
33017,0.9135000000000001
33018,0.014499999999999999
33019,0.8805000000000001
33020,0.794
33021,1
33022,0.708
33023,0.704
33024,0.9584999999999999
33025,0.6355
33026,0.9584999999999999
33027,0.34600000000000003
33028,1
33029,0.9345000000000001
33030,1
33031,0.785
33032,1
33033,0.8595
33034,1
33035,1
33036,1
33037,0.7919999999999999
33038,0.7165
33039,1
33040,0.8685
33041,0.5465
33042,1
33043,0.5429999999999999
33044,1
33045,1
33046,0.272
33047,0.4655
33048,1
33049,0.14950000000000002
33050,0.251
33051,0.30150000000000005
33052,0.8929999999999999
33053,0.9584999999999999
33054,0.8595
33055,0.7615000000000001
33056,1
33057,1
33058,0.8595
33059,0.8394999999999999
33060,1
33061,0.8360000000000001
33062,0.8805000000000001
33063,1
33064,0.594
33065,0.444
33066,1
33067,0.8595
33068,1
33069,1
33070,1
33071,1
33072,1
33073,1
33074,0.556
33075,0.9135000000000001
33076,1
33077,0.7075
33078,1
33079,1
33080,0.722
33081,0.4925
33082,1
33083,1
33084,1
33085,1
33086,0.42950000000000005
33087,1
33088,0.7290000000000001
33089,1
33090,1
33091,1
33092,0.749
33093,0.48000000000000004
33094,1
33095,1
33096,0.35550000000000004
33097,0.14950000000000002
33098,0.764
33099,0.8929999999999999
33100,0.9135000000000001
33101,1
33102,0.624
33103,0.9584999999999999
33104,0.9854999999999999
33105,0.734
33106,1
33107,1
33108,1
33109,0.251
33110,0.14950000000000002
33111,1
33112,0.14950000000000002
33113,0.451
33114,0.7795000000000001
33115,0.8785
33116,0.9135000000000001
33117,1
33118,1
33119,0.8124999999999999
33120,0.669
33121,0.767
33122,0.549
33123,0
33124,1
33125,0.29800000000000004
33126,0.3935
33127,0.8955000000000001
33128,0.43650000000000005
33129,1
33130,0.31300000000000006
33131,1
33132,0.8595
33133,0.809
33134,0.9854999999999999
33135,1
33136,1
33137,0.7615000000000001
33138,0.8505
33139,0.6535
33140,0.8955000000000001
33141,0.5225
33142,0.624
33143,0.6875
33144,0.776
33145,0.31300000000000006
33146,0.8785
33147,0.731
33148,0.251
33149,0.8805000000000001
33150,0.648
33151,1
33152,0.776
33153,1
33154,0.9135000000000001
33155,1
33156,0.7405
33157,1
33158,0.642
33159,0.14650000000000002
33160,0.47700000000000004
33161,0.8929999999999999
33162,0.794
33163,1
33164,0.764
33165,1
33166,1
33167,1
33168,1
33169,1
33170,0.8595
33171,1
33172,0.8535
33173,0.6775
33174,1
33175,0.7345
33176,1
33177,0.8450000000000001
33178,0.8660000000000001
33179,1
33180,0.8505
33181,0.5525
33182,0.5885
33183,0.9135000000000001
33184,0.14950000000000002
33185,1
33186,0.29600000000000004
33187,0.9584999999999999
33188,0.14950000000000002
33189,0.6875
33190,0.7225
33191,1
33192,0.8929999999999999
33193,0.4775000000000001
33194,0.8595
33195,0.8685
33196,0.3935
33197,0.8505
33198,0.45100000000000007
33199,1
33200,0.672
33201,0.8685
33202,1
33203,0.8720000000000001
33204,1
33205,1
33206,1
33207,0.29800000000000004
33208,1
33209,0.9345000000000001
33210,1
33211,1
33212,0.8505
33213,0.6535
33214,0.8805000000000001
33215,0
33216,1
33217,1
33218,1
33219,0.543
33220,1
33221,0.9345000000000001
33222,0.621
33223,1
33224,0.9854999999999999
33225,1
33226,0.8595
33227,0.29800000000000004
33228,1
33229,0.8270000000000001
33230,0.45100000000000007
33231,1
33232,1
33233,1
33234,0.9584999999999999
33235,1
33236,0.5795
33237,1
33238,0.17300000000000001
33239,0.5680000000000001
33240,0.8720000000000001
33241,0.504
33242,1
33243,1
33244,0.7589999999999999
33245,1
33246,0.8660000000000001
33247,0.9854999999999999
33248,0.9584999999999999
33249,1
33250,0.254
33251,0.549
33252,0.6875
33253,0.8595
33254,1
33255,0.8505
33256,0.9345000000000001
33257,1
33258,0.8535
33259,1
33260,0.5465
33261,1
33262,1
33263,1
33264,0.8805000000000001
33265,0.281
33266,0.119
33267,1
33268,0.8505
33269,0.504
33270,1
33271,0.29000000000000004
33272,0.9854999999999999
33273,1
33274,1
33275,1
33276,0.1315
33277,1
33278,1
33279,1
33280,0
33281,0.29600000000000004
33282,0.8929999999999999
33283,0.14950000000000002
33284,1
33285,0.8535
33286,0.9584999999999999
33287,1
33288,0.30150000000000005
33289,0.8595
33290,1
33291,0.9345000000000001
33292,1
33293,1
33294,1
33295,1
33296,1
33297,1
33298,1
33299,0.621
33300,1
33301,1
33302,1
33303,0.9584999999999999
33304,1
33305,0.9854999999999999
33306,1
33307,0.5345
33308,0.9854999999999999
33309,0.1045
33310,1
33311,0.749
33312,0.8685
33313,1
33314,1
33315,1
33316,0.8685
33317,0.719
33318,0.776
33319,1
33320,1
33321,0.9135000000000001
33322,0.6725
33323,0.9584999999999999
33324,1
33325,1
33326,0.9345000000000001
33327,0.31300000000000006
33328,1
33329,0.9584999999999999
33330,1
33331,0
33332,1
33333,1
33334,1
33335,0.8334999999999999
33336,1
33337,0.7589999999999999
33338,1
33339,0.6335000000000001
33340,1
33341,1
33342,1
33343,0.8535
33344,0.522
33345,1
33346,0.6234999999999999
33347,0.7974999999999999
33348,0.8785
33349,0.8505
33350,0.8064999999999999
33351,1
33352,1
33353,1
33354,0.8989999999999999
33355,0.49850000000000005
33356,0.41750000000000004
33357,0.9345000000000001
33358,1
33359,1
33360,0.9345000000000001
33361,0.767
33362,0.9854999999999999
33363,1
33364,0.014499999999999999
33365,1
33366,0.9584999999999999
33367,0.29600000000000004
33368,1
33369,0.944
33370,0.582
33371,0.9584999999999999
33372,0.9135000000000001
33373,1
33374,0.8805000000000001
33375,1
33376,0.3375
33377,0.71
33378,1
33379,0.8929999999999999
33380,0.8505
33381,1
33382,0.5680000000000001
33383,0.379
33384,0.29800000000000004
33385,0.776
33386,1
33387,0.8505
33388,0.37350000000000005
33389,0.54
33390,0.463
33391,0.809
33392,0.453
33393,1
33394,0.453
33395,1
33396,1
33397,1
33398,0.128
33399,0.7919999999999999
33400,0.5435
33401,0.8535
33402,0.7380000000000001
33403,0.9584999999999999
33404,0.8535
33405,0.8685
33406,0.3905
33407,0.7974999999999999
33408,0.803
33409,1
33410,0.41550000000000004
33411,0.522
33412,1
33413,1
33414,0.8929999999999999
33415,0.8034999999999999
33416,1
33417,0.9584999999999999
33418,1
33419,0.8805000000000001
33420,1
33421,0.251
33422,0.5815
33423,0.8720000000000001
33424,0.8480000000000001
33425,0.8574999999999999
33426,0.496
33427,0.8300000000000001
33428,0.8574999999999999
33429,0.8595
33430,0.462
33431,1
33432,0.5555
33433,0.0415
33434,0.6835
33435,0.746
33436,1
33437,0.8805000000000001
33438,1
33439,0.462
33440,1
33441,1
33442,0.7405
33443,1
33444,1
33445,0.944
33446,0.8390000000000001
33447,0.4925
33448,1
33449,1
33450,0.8805000000000001
33451,1
33452,1
33453,1
33454,0.3125
33455,1
33456,1
33457,0.8805000000000001
33458,1
33459,0.1405
33460,0.8660000000000001
33461,0.1405
33462,0.944
33463,1
33464,1
33465,1
33466,0.6625
33467,1
33468,1
33469,1
33470,1
33471,1
33472,0.41500000000000004
33473,0.14950000000000002
33474,0.9345000000000001
33475,0.8785
33476,0.522
33477,0.43850000000000006
33478,1
33479,1
33480,1
33481,0.6144999999999999
33482,0.37350000000000005
33483,0.812
33484,1
33485,0.7885000000000001
33486,1
33487,1
33488,1
33489,0.9135000000000001
33490,0.8535
33491,0.8929999999999999
33492,1
33493,0.773
33494,0.8955000000000001
33495,0.9854999999999999
33496,1
33497,0.8720000000000001
33498,0.8805000000000001
33499,0.8450000000000001
33500,0.6875
33501,0.9854999999999999
33502,0.35850000000000004
33503,0.6385
33504,0.944
33505,1
33506,0.42950000000000005
33507,0.316
33508,1
33509,0.8785
33510,0.6545000000000001
33511,1
33512,0.7919999999999999
33513,1
33514,0.9345000000000001
33515,0.8244999999999999
33516,1
33517,1
33518,0.9345000000000001
33519,1
33520,1
33521,1
33522,0.8595
33523,0.8300000000000001
33524,1
33525,0.08650000000000001
33526,0.5255
33527,1
33528,0.47750000000000004
33529,1
33530,0.403
33531,1
33532,1
33533,0.9854999999999999
33534,0.25650000000000006
33535,1
33536,0.6035
33537,1
33538,0.5795
33539,1
33540,1
33541,1
33542,1
33543,0.8955000000000001
33544,1
33545,0.576
33546,0.6875
33547,1
33548,0.49200000000000005
33549,0.8720000000000001
33550,1
33551,1
33552,1
33553,0.14650000000000002
33554,0.809
33555,0.45649999999999996
33556,0.8535
33557,1
33558,1
33559,0.8505
33560,0.3905
33561,0.8535
33562,0.8390000000000001
33563,0.7974999999999999
33564,0.5825
33565,0.9135000000000001
33566,0.624
33567,1
33568,1
33569,1
33570,0.0655
33571,1
33572,0.9854999999999999
33573,0.7140000000000001
33574,0.8595
33575,1
33576,0.8535
33577,0.8955000000000001
33578,0.5075
33579,0.14650000000000002
33580,1
33581,1
33582,0.5825
33583,0.12149999999999998
33584,0
33585,0.0655
33586,0.8595
33587,0.749
33588,0.9854999999999999
33589,0.08650000000000001
33590,1
33591,0.8685
33592,0.9584999999999999
33593,1
33594,1
33595,0.7919999999999999
33596,0.6084999999999999
33597,0.675
33598,0.6125
33599,1
33600,1
33601,1
33602,0.4655000000000001
33603,0.9135000000000001
33604,0.8505
33605,0.8805000000000001
33606,0.8955000000000001
33607,0.8124999999999999
33608,1
33609,1
33610,0.642
33611,0.5680000000000001
33612,1
33613,0.731
33614,1
33615,0.7135
33616,1
33617,0.552
33618,0.713
33619,1
33620,0.6875
33621,1
33622,0.5635
33623,1
33624,0.8810000000000001
33625,0.9584999999999999
33626,1
33627,0.7290000000000001
33628,0.9345000000000001
33629,0.8574999999999999
33630,0.7589999999999999
33631,0.9854999999999999
33632,0.9854999999999999
33633,1
33634,1
33635,1
33636,1
33637,1
33638,0.505
33639,0.3915
33640,1
33641,0.615
33642,0.9135000000000001
33643,0.8660000000000001
33644,1
33645,0.28700000000000003
33646,0.8685
33647,1
33648,0.5975
33649,0.54
33650,0.648
33651,1
33652,0.8064999999999999
33653,1
33654,1
33655,0.11950000000000001
33656,1
33657,0.8450000000000001
33658,0.8685
33659,0.15500000000000003
33660,0.7739999999999999
33661,0.9854999999999999
33662,1
33663,0.809
33664,0.8685
33665,0.749
33666,0.7315
33667,1
33668,1
33669,1
33670,1
33671,1
33672,1
33673,0.9345000000000001
33674,0.713
33675,0.6035
33676,1
33677,0.08650000000000001
33678,0
33679,1
33680,0.38250000000000006
33681,0.7495
33682,0.749
33683,0.08650000000000001
33684,1
33685,0.8955000000000001
33686,1
33687,1
33688,0.15200000000000002
33689,0.7919999999999999
33690,0.7075
33691,0.2565
33692,0.9854999999999999
33693,0.9345000000000001
33694,0.74
33695,0.734
33696,1
33697,1
33698,0.6084999999999999
33699,0.54
33700,1
33701,0.9199999999999999
33702,0.9584999999999999
33703,1
33704,1
33705,0.8805000000000001
33706,0.4925
33707,1
33708,0.5995
33709,0.944
33710,1
33711,0.6595
33712,1
33713,1
33714,0.6805
33715,1
33716,1
33717,1
33718,1
33719,0
33720,0.9584999999999999
33721,0.5935
33722,1
33723,1
33724,1
33725,0.8955000000000001
33726,0.594
33727,0.48700000000000004
33728,0.9854999999999999
33729,0.8505
33730,1
33731,0.9345000000000001
33732,0.31050000000000005
33733,0.191
33734,1
33735,1
33736,0.7525000000000001
33737,1
33738,1
33739,0.8685
